date,symbol,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,target_log_ret_close_next_1d
2021-01-08,BTCUSDT,39432.48,41950.0,36500.0,40582.81,139789.957499,0.028759807724559636,0.051103246742995025,1.1903542543308054,89.57032641692209,1062.0728324459542,-0.012262052365310671
2021-01-09,BTCUSDT,40586.96,41380.0,38720.0,40088.22,75785.979675,-0.012262052365310671,-0.6122276816178859,0.584474460919537,86.71986562920156,1017.0995411075864,-0.04955624359220215
2021-01-10,BTCUSDT,40088.22,41350.0,35111.11,38150.02,118209.544503,-0.04955624359220215,0.44454553963785576,0.9695570578426737,76.45205148237932,778.8086108719499,-0.07468819862209011
2021-01-11,BTCUSDT,38150.02,38264.74,30420.0,35404.47,251156.138287,-0.07468819862209011,0.7536159601497313,2.066642080601948,64.75564420441711,378.5432808364212,-0.03897163438842312
2021-01-12,BTCUSDT,35410.37,36628.0,32531.0,34051.24,133948.151996,-0.03897163438842312,-0.6286220109450912,0.9757330801945566,59.89202795519455,-14.270062042393874,0.09303872186648503
2021-01-13,BTCUSDT,34049.15,37850.0,32380.0,37371.38,124477.914938,0.09303872186648503,-0.07332448955991747,0.890168303805657,66.5334627656664,-83.54463929988651,0.04635475642223115
2021-01-14,BTCUSDT,37371.38,40100.0,36701.23,39144.5,102950.389421,0.04635475642223115,-0.1898810940237838,0.7382274201983442,69.44351644174006,-44.936685589661465,-0.06333342468810564
2021-01-15,BTCUSDT,39145.21,39747.76,34408.0,36742.22,118300.920916,-0.06333342468810564,0.13898433944633698,0.8750825617039663,61.625112146997765,-207.0957979389841,-0.020547018278436267
2021-01-16,BTCUSDT,36737.43,37950.0,35357.8,35994.98,86348.431508,-0.020547018278436267,-0.31484091546227183,0.6535683835452898,59.38542449920537,-380.4983696259719,-0.004632748030488363
2021-01-17,BTCUSDT,35994.98,36852.5,33850.0,35828.61,80157.727384,-0.004632748030488363,-0.07439435413668842,0.5998601620235174,58.872396538316906,-513.9210753287562,0.02215551096647076
2021-01-18,BTCUSDT,35824.99,37469.83,34800.0,36631.27,70698.11875,0.02215551096647076,-0.1255773222990409,0.5515044585021023,60.639114864321066,-552.2783760124012,-0.020402027184059653
2021-01-19,BTCUSDT,36622.46,37850.0,35844.06,35891.49,79611.307769,-0.020402027184059653,0.11873717652302539,0.7773656231315208,58.15935766206013,-626.2159327142826,-0.011862853824953393
2021-01-20,BTCUSDT,35901.94,36415.31,33400.0,35468.23,89368.422918,-0.011862853824953393,0.11561126841700552,0.9442062639933357,56.72994381338488,-696.9517359532674,-0.13949640193442464
2021-01-21,BTCUSDT,35468.23,35600.0,30071.0,30850.13,135004.076658,-0.13949640193442464,0.4125375668715183,1.5061768257088872,44.01805645762369,-1028.0890493626403,0.06570370018688361
2021-01-22,BTCUSDT,30851.99,33826.53,28850.0,32945.17,142971.684049,0.06570370018688361,0.05734162156009896,1.5175412772388226,49.54191004411301,-1074.322084798394,-0.02667422755262735
2021-01-23,BTCUSDT,32950.0,33456.0,31390.16,32078.0,64595.287675,-0.02667422755262735,-0.7945051350888389,0.6609085102477099,47.454682174742686,-1126.1517507924032,0.005654535963060998
2021-01-24,BTCUSDT,32078.0,33071.0,30900.0,32259.9,57978.037966,0.005654535963060998,-0.10807717884081729,0.6126844906444362,47.95005313827791,-1109.256355441376,-0.00017670555784965065
2021-01-25,BTCUSDT,32259.45,34875.0,31910.0,32254.2,88499.226921,-0.00017670555784965065,0.4229295335401935,0.9676171898132035,47.93480298144511,-1059.6150817262449,0.006599637655448867
2021-01-26,BTCUSDT,32254.19,32921.88,30837.37,32467.77,84972.20691,0.006599637655448867,-0.040669591127701576,0.9039211228659617,48.59450053832439,-975.6432271873919,-0.06691940379282074
2021-01-27,BTCUSDT,32464.01,32557.29,29241.72,30366.15,95911.961711,-0.06691940379282074,0.12110647970348394,1.0120514352299521,42.841894235513806,-1020.0819018808711,0.09417474914995402
2021-01-28,BTCUSDT,30362.19,33783.98,29842.1,33364.86,92621.145617,0.09417474914995402,-0.03491323521709476,0.967781137421332,51.63896482774599,-814.8601415180676,0.026247545889008964
2021-01-29,BTCUSDT,33368.18,38531.9,31915.4,34252.2,231827.005626,0.026247545889008964,0.9174739581359254,2.585913793080657,53.89997087450144,-596.7995907423846,0.00031175618817061364
